SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA
70732,UTC,192.08333333333334,102.58139244165834,199.78205167862288,2.9659606481481484,0.0,243.46959696339272,0.013694444444444445,0.9998875122447601
68720,UTC,192.08333333333334,90.86645098282158,180.75244017884452,0.9709027777777778,0.0,215.25654101825916,0.048875,0.9995459937710451
71094,UTC,192.08333333333334,47.380860075166225,90.93284432870371,3.958406466512703,0.0,108.21554861111112,0.008388888888888888,0.9998449716563143
64315,UTC,192.08333333333334,16.440576756287946,27.827134604274985,5.024891975308641,0.0,32.69929899691358,3.593777777777778,0.8019579436547597
70473,UTC,192.08333333333334,78.51452009251229,124.35151068746387,30.875243055555558,0.0,159.24088580246914,0.001972222222222222,0.9999752300072141
71231,UTC,192.08333333333334,20.65641803989592,41.27689196995956,0.00019290123456790122,0.0,49.59437422839506,0.0,1.0
65085,UTC,192.08333333333334,61.342601908065916,120.60093298671289,2.453653549382716,0.0,141.2683607253086,0.06138194444444445,0.9991313655104026
64369,UTC,192.08333333333334,3.9137250650477013,7.520147313691508,0.3999382716049383,0.0,9.036781249999999,0.0038472222222222224,0.9991489038103839
67620,UTC,222.16666666666666,55.61217972753406,93.84818623875518,14.646474622770919,0.0,107.11559166666667,4.6347098765432095,0.9170523960554838
68875,UTC,192.08333333333334,43.61176929748483,84.03646990740741,1.058741339491917,0.0,102.84196875,0.006388888888888889,0.9998757609934555
64860,UTC,192.08333333333334,294.5285573865279,557.8366175621028,9.179243827160494,70.0,632.2901388888889,0.0002499999999999991,0.9999992092241019
63729,UTC,192.08333333333334,145.42699489336064,276.19894965277774,4.2818901740834905,10.0,314.6816944444444,0.029201388888888888,0.9998144240363106
65862,UTC,192.08333333333334,39.05058542931483,72.55381282495668,5.818418209876544,0.0,86.5834386574074,1.3971597222222223,0.9682393675888953
65266,UTC,192.08333333333334,130.67655969933506,244.63590699017908,8.452750771604938,0.0,280.7069066358025,3.875854166666667,0.9727611457859394
69110,UTC,192.08333333333334,301.001874819312,589.0632957827845,3.423622685185185,75.0,677.7557712191358,0.08619444444444445,0.9997456798227
66945,UTC,192.08333333333334,24.577606244579357,47.401816868861935,1.092349537037037,0.0,56.43030864197531,0.0032777777777777775,0.9998838359216302
64828,UTC,192.08333333333334,55.38998050391016,110.34485127846634,0.22367283950617287,0.0,131.48351161297853,0.014854166666666667,0.9997740783076868
67340,UTC,192.08333333333334,48.19757010696733,91.33941652224149,2.8375154320987654,0.0,106.13721412037037,0.3922152777777778,0.9926364896537295
71112,UTC,192.08333333333334,63.8126180977161,126.39451819757366,0.16990354938271607,0.0,148.04192692901233,0.0,1.0
71302,UTC,192.08333333333334,92.33429170280426,182.92776718659735,1.4724845679012346,0.0,217.70812191358024,0.09170138888888889,0.9991579296300757
64931,UTC,222.16666666666666,72.23718035245595,134.81354485776808,3.3033607681755828,0.0,160.05341790123455,0.7911728395061728,0.9901622698548633
68790,UTC,192.08333333333334,145.67914715235614,274.91090856481486,7.6774480369515015,0.0,302.40357291666663,0.4189861111111111,0.9972327945945885
68191,UTC,192.08333333333334,111.84246892165365,222.1561496244945,0.18947145061728393,0.0,264.8857071759259,0.0,1.0
